GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0022200264,1610612738,Celtics,BOS,Boston,240.000000:00,0.637,0.25,0.121,0.154,0.604,0.256,0.14,0.214
0022200263,1610612758,Kings,SAC,Sacramento,240.000000:00,0.511,0.236,0.177,0.185,0.505,0.25,0.124,0.25
0022200263,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.505,0.25,0.124,0.192,0.511,0.236,0.177,0.278
0022200268,1610612760,Thunder,OKC,Oklahoma City,265.000000:00,0.526,0.289,0.093,0.214,0.557,0.466,0.176,0.4
0022200268,1610612743,Nuggets,DEN,Denver,265.000000:00,0.557,0.466,0.176,0.34,0.526,0.289,0.093,0.286
0022200267,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.522,0.278,0.182,0.204,0.598,0.207,0.126,0.152
0022200267,1610612741,Bulls,CHI,Chicago,240.000000:00,0.598,0.207,0.126,0.109,0.522,0.278,0.182,0.333
0022200270,1610612762,Jazz,UTA,Utah,240.000000:00,0.602,0.229,0.159,0.159,0.562,0.303,0.07,0.304
0022200270,1610612765,Pistons,DET,Detroit,240.000000:00,0.562,0.303,0.07,0.174,0.602,0.229,0.159,0.295
0022200258,1610612765,Pistons,DET,Detroit,240.000000:00,0.557,0.159,0.163,0.279,0.529,0.302,0.179,0.396
0022200258,1610612743,Nuggets,DEN,Denver,240.000000:00,0.529,0.302,0.179,0.313,0.557,0.159,0.163,0.349
0022200259,1610612756,Suns,PHX,Phoenix,240.000000:00,0.549,0.049,0.135,0.145,0.447,0.412,0.154,0.192
0022200259,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.447,0.412,0.154,0.135,0.549,0.049,0.135,0.218
0022200256,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.515,0.162,0.104,0.351,0.606,0.163,0.155,0.211
0022200256,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.606,0.163,0.155,0.105,0.515,0.162,0.104,0.421
0022200257,1610612758,Kings,SAC,Sacramento,240.000000:00,0.517,0.3,0.177,0.17,0.495,0.33,0.165,0.273
0022200257,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.495,0.33,0.165,0.236,0.517,0.3,0.177,0.283
0022200249,1610612753,Magic,ORL,Orlando,240.000000:00,0.488,0.294,0.168,0.235,0.576,0.314,0.196,0.333
0022200249,1610612754,Pacers,IND,Indiana,240.000000:00,0.576,0.314,0.196,0.267,0.488,0.294,0.168,0.275
0022200253,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.621,0.231,0.136,0.234,0.446,0.257,0.256,0.17
0022200253,1610612744,Warriors,GSW,Golden State,240.000000:00,0.446,0.257,0.256,0.085,0.621,0.231,0.136,0.298
0022200251,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.516,0.204,0.152,0.235,0.599,0.291,0.139,0.262
0022200251,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.599,0.291,0.139,0.238,0.516,0.204,0.152,0.294
0022200254,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.534,0.364,0.133,0.22,0.582,0.206,0.14,0.38
0022200254,1610612752,Knicks,NYK,New York,240.000000:00,0.582,0.206,0.14,0.28,0.534,0.364,0.133,0.28
0022200255,1610612762,Jazz,UTA,Utah,240.000000:00,0.517,0.27,0.169,0.32,0.566,0.209,0.155,0.356
0022200255,1610612746,Clippers,LAC,LA,240.000000:00,0.566,0.209,0.155,0.267,0.517,0.27,0.169,0.4
0022200250,1610612741,Bulls,CHI,Chicago,240.000000:00,0.596,0.225,0.143,0.17,0.546,0.195,0.144,0.135
0022200250,1610612738,Celtics,BOS,Boston,240.000000:00,0.546,0.195,0.144,0.096,0.596,0.225,0.143,0.277
0022200252,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.518,0.235,0.17,0.125,0.45,0.333,0.141,0.298
0022200252,1610612748,Heat,MIA,Miami,240.000000:00,0.45,0.333,0.141,0.211,0.518,0.235,0.17,0.188
0022200248,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.671,0.329,0.206,0.103,0.5,0.195,0.168,0.3
0022200248,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.5,0.195,0.168,0.2,0.671,0.329,0.206,0.138
0022200240,1610612756,Suns,PHX,Phoenix,240.000000:00,0.51,0.178,0.13,0.367,0.441,0.294,0.113,0.264
0022200240,1610612752,Knicks,NYK,New York,240.000000:00,0.441,0.294,0.113,0.189,0.51,0.178,0.13,0.45
0022200246,1610612743,Nuggets,DEN,Denver,240.000000:00,0.532,0.244,0.163,0.093,0.545,0.269,0.138,0.167
0022200246,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.545,0.269,0.138,0.125,0.532,0.244,0.163,0.233
0022200244,1610612748,Heat,MIA,Miami,240.000000:00,0.425,0.275,0.169,0.22,0.608,0.193,0.206,0.436
0022200244,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.608,0.193,0.206,0.333,0.425,0.275,0.169,0.26
0022200241,1610612764,Wizards,WAS,Washington,240.000000:00,0.5,0.194,0.164,0.255,0.43,0.23,0.12,0.397
0022200241,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.43,0.23,0.12,0.238,0.5,0.194,0.164,0.327
0022200243,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.495,0.313,0.091,0.203,0.699,0.181,0.183,0.139
0022200243,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.699,0.181,0.183,0.139,0.495,0.313,0.091,0.281
0022200242,1610612758,Kings,SAC,Sacramento,240.000000:00,0.624,0.412,0.106,0.205,0.612,0.258,0.119,0.227
0022200242,1610612765,Pistons,DET,Detroit,240.000000:00,0.612,0.258,0.119,0.227,0.624,0.412,0.106,0.308
0022200247,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.424,0.095,0.094,0.188,0.6,0.282,0.142,0.195
0022200247,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.6,0.282,0.142,0.122,0.424,0.095,0.094,0.232
0022200245,1610612745,Rockets,HOU,Houston,240.000000:00,0.539,0.3,0.135,0.235,0.674,0.174,0.167,0.209
0022200245,1610612744,Warriors,GSW,Golden State,240.000000:00,0.674,0.174,0.167,0.186,0.539,0.3,0.135,0.314
0022200236,1610612753,Magic,ORL,Orlando,240.000000:00,0.516,0.286,0.107,0.196,0.556,0.211,0.148,0.353
0022200236,1610612754,Pacers,IND,Indiana,240.000000:00,0.556,0.211,0.148,0.235,0.516,0.286,0.107,0.339
0022200238,1610612762,Jazz,UTA,Utah,240.000000:00,0.538,0.253,0.126,0.224,0.548,0.325,0.175,0.298
0022200238,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.548,0.325,0.175,0.213,0.538,0.253,0.126,0.286
0022200237,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.577,0.451,0.213,0.1,0.541,0.282,0.186,0.229
0022200237,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.541,0.282,0.186,0.167,0.577,0.451,0.213,0.1
0022200239,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.454,0.241,0.156,0.294,0.673,0.235,0.136,0.25
0022200239,1610612746,Clippers,LAC,LA,240.000000:00,0.673,0.235,0.136,0.175,0.454,0.241,0.156,0.333
0022200235,1610612761,Raptors,TOR,Toronto,265.000000:00,0.481,0.204,0.122,0.274,0.538,0.348,0.136,0.24
0022200235,1610612737,Hawks,ATL,Atlanta,265.000000:00,0.538,0.348,0.136,0.22,0.481,0.204,0.122,0.323
0022200233,1610612752,Knicks,NYK,New York,240.000000:00,0.397,0.391,0.152,0.224,0.549,0.22,0.17,0.315
0022200233,1610612744,Warriors,GSW,Golden State,240.000000:00,0.549,0.22,0.17,0.222,0.397,0.391,0.152,0.293
0022200229,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.526,0.115,0.106,0.151,0.495,0.43,0.105,0.35
0022200229,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.495,0.43,0.105,0.283,0.526,0.115,0.106,0.208
0022200228,1610612754,Pacers,IND,Indiana,240.000000:00,0.476,0.329,0.155,0.231,0.372,0.372,0.165,0.362
0022200228,1610612745,Rockets,HOU,Houston,240.000000:00,0.372,0.372,0.165,0.241,0.476,0.329,0.155,0.269
0022200230,1610612743,Nuggets,DEN,Denver,240.000000:00,0.478,0.2,0.133,0.232,0.682,0.364,0.107,0.188
0022200230,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.682,0.364,0.107,0.188,0.478,0.2,0.133,0.268
0022200224,1610612764,Wizards,WAS,Washington,265.000000:00,0.505,0.146,0.145,0.14,0.413,0.327,0.089,0.258
0022200224,1610612748,Heat,MIA,Miami,265.000000:00,0.413,0.327,0.089,0.152,0.505,0.146,0.145,0.193
0022200232,1610612762,Jazz,UTA,Utah,240.000000:00,0.648,0.264,0.158,0.239,0.569,0.298,0.129,0.391
0022200232,1610612756,Suns,PHX,Phoenix,240.000000:00,0.569,0.298,0.129,0.261,0.648,0.264,0.158,0.304
0022200225,1610612739,Cavaliers,CLE,Cleveland,290.000000:00,0.576,0.348,0.168,0.149,0.464,0.218,0.134,0.333
0022200225,1610612766,Hornets,CHA,Charlotte,290.000000:00,0.464,0.218,0.134,0.246,0.576,0.348,0.168,0.213
0022200231,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.569,0.149,0.132,0.156,0.6,0.2,0.173,0.289
0022200231,1610612738,Celtics,BOS,Boston,240.000000:00,0.6,0.2,0.173,0.244,0.569,0.149,0.132,0.178
0022200227,1610612753,Magic,ORL,Orlando,240.000000:00,0.571,0.286,0.165,0.15,0.489,0.281,0.112,0.3
0022200227,1610612741,Bulls,CHI,Chicago,240.000000:00,0.489,0.281,0.112,0.26,0.571,0.286,0.165,0.175
0022200226,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.596,0.333,0.177,0.14,0.522,0.233,0.125,0.226
0022200226,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.522,0.233,0.125,0.151,0.596,0.333,0.177,0.163
0022200234,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.596,0.513,0.153,0.184,0.527,0.348,0.103,0.24
0022200234,1610612765,Pistons,DET,Detroit,240.000000:00,0.527,0.348,0.103,0.2,0.596,0.513,0.153,0.211
0022200223,1610612746,Clippers,LAC,LA,240.000000:00,0.475,0.296,0.181,0.2,0.409,0.273,0.128,0.254
0022200223,1610612765,Pistons,DET,Detroit,240.000000:00,0.409,0.273,0.128,0.169,0.475,0.296,0.181,0.3
0022200221,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.457,0.29,0.094,0.131,0.576,0.291,0.168,0.205
0022200221,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.576,0.291,0.168,0.128,0.457,0.29,0.094,0.279
0022200222,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.613,0.143,0.188,0.175,0.651,0.289,0.121,0.229
0022200222,1610612758,Kings,SAC,Sacramento,240.000000:00,0.651,0.289,0.121,0.171,0.613,0.143,0.188,0.225
0022200220,1610612756,Suns,PHX,Phoenix,240.000000:00,0.634,0.291,0.152,0.186,0.554,0.185,0.154,0.18
0022200220,1610612744,Warriors,GSW,Golden State,240.000000:00,0.554,0.185,0.154,0.12,0.634,0.291,0.152,0.186
0022200216,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.57,0.314,0.142,0.255,0.5,0.202,0.086,0.163
0022200216,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.5,0.202,0.086,0.122,0.57,0.314,0.142,0.392
0022200218,1610612745,Rockets,HOU,Houston,240.000000:00,0.533,0.32,0.231,0.22,0.363,0.186,0.058,0.268
0022200218,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.363,0.186,0.058,0.183,0.533,0.32,0.231,0.293
0022200219,1610612752,Knicks,NYK,New York,240.000000:00,0.488,0.369,0.08,0.118,0.524,0.244,0.153,0.25
0022200219,1610612743,Nuggets,DEN,Denver,240.000000:00,0.524,0.244,0.153,0.167,0.488,0.369,0.08,0.235
0022200212,1610612753,Magic,ORL,Orlando,240.000000:00,0.5,0.183,0.153,0.235,0.591,0.318,0.106,0.222
0022200212,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.591,0.318,0.106,0.178,0.5,0.183,0.153,0.314
0022200211,1610612754,Pacers,IND,Indiana,240.000000:00,0.604,0.378,0.136,0.179,0.521,0.191,0.17,0.373
0022200211,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.521,0.191,0.17,0.275,0.604,0.378,0.136,0.205
0022200215,1610612761,Raptors,TOR,Toronto,240.000000:00,0.552,0.256,0.149,0.356,0.644,0.333,0.243,0.182
0022200215,1610612748,Heat,MIA,Miami,240.000000:00,0.644,0.333,0.243,0.121,0.552,0.256,0.149,0.422
0022200217,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.606,0.282,0.152,0.273,0.556,0.191,0.118,0.234
0022200217,1610612741,Bulls,CHI,Chicago,240.000000:00,0.556,0.191,0.118,0.149,0.606,0.282,0.152,0.318
0022200214,1610612738,Celtics,BOS,Boston,240.000000:00,0.665,0.114,0.148,0.15,0.45,0.129,0.088,0.262
0022200214,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.45,0.129,0.088,0.23,0.665,0.114,0.148,0.175
0022200213,1610612764,Wizards,WAS,Washington,240.000000:00,0.61,0.198,0.187,0.262,0.642,0.321,0.152,0.225
0022200213,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.642,0.321,0.152,0.225,0.61,0.198,0.187,0.31
0022200208,1610612762,Jazz,UTA,Utah,240.000000:00,0.518,0.361,0.205,0.306,0.532,0.269,0.133,0.321
0022200208,1610612752,Knicks,NYK,New York,240.000000:00,0.532,0.269,0.133,0.245,0.518,0.361,0.205,0.327
0022200209,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.571,0.2,0.189,0.244,0.614,0.329,0.173,0.275
0022200209,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.614,0.329,0.173,0.225,0.571,0.2,0.189,0.289
0022200206,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.571,0.132,0.101,0.14,0.462,0.272,0.11,0.298
0022200206,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.462,0.272,0.11,0.246,0.571,0.132,0.101,0.2
0022200210,1610612758,Kings,SAC,Sacramento,240.000000:00,0.702,0.266,0.15,0.22,0.562,0.407,0.155,0.122
0022200210,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.562,0.407,0.155,0.073,0.702,0.266,0.15,0.341
0022200207,1610612746,Clippers,LAC,LA,240.000000:00,0.625,0.406,0.225,0.091,0.544,0.3,0.127,0.176
0022200207,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.544,0.3,0.127,0.157,0.625,0.406,0.225,0.121
0022200200,1610612753,Magic,ORL,Orlando,240.000000:00,0.489,0.261,0.224,0.407,0.517,0.273,0.133,0.375
0022200200,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.517,0.273,0.133,0.292,0.489,0.261,0.224,0.481
0022200204,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.451,0.5,0.16,0.212,0.516,0.326,0.089,0.28
0022200204,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.516,0.326,0.089,0.26,0.451,0.5,0.16,0.327
0022200199,1610612761,Raptors,TOR,Toronto,240.000000:00,0.537,0.341,0.171,0.286,0.519,0.558,0.183,0.375
0022200199,1610612765,Pistons,DET,Detroit,240.000000:00,0.519,0.558,0.183,0.229,0.537,0.341,0.171,0.31
0022200201,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.536,0.214,0.171,0.189,0.531,0.302,0.124,0.208
0022200201,1610612738,Celtics,BOS,Boston,240.000000:00,0.531,0.302,0.124,0.189,0.536,0.214,0.171,0.264
0022200205,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.41,0.19,0.18,0.328,0.665,0.182,0.126,0.195
0022200205,1610612744,Warriors,GSW,Golden State,240.000000:00,0.665,0.182,0.126,0.122,0.41,0.19,0.18,0.418
0022200202,1610612756,Suns,PHX,Phoenix,240.000000:00,0.556,0.04,0.148,0.385,0.548,0.301,0.163,0.435
0022200202,1610612748,Heat,MIA,Miami,240.000000:00,0.548,0.301,0.163,0.37,0.556,0.04,0.148,0.481
0022200203,1610612746,Clippers,LAC,LA,240.000000:00,0.593,0.407,0.164,0.214,0.506,0.36,0.135,0.283
0022200203,1610612745,Rockets,HOU,Houston,240.000000:00,0.506,0.36,0.135,0.189,0.593,0.407,0.164,0.286
0022200198,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.544,0.22,0.093,0.25,0.494,0.388,0.132,0.25
0022200198,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.494,0.388,0.132,0.167,0.544,0.22,0.093,0.313
0022200197,1610612758,Kings,SAC,Sacramento,240.000000:00,0.604,0.209,0.15,0.188,0.556,0.178,0.168,0.224
0022200197,1610612744,Warriors,GSW,Golden State,240.000000:00,0.556,0.178,0.168,0.163,0.604,0.209,0.15,0.271
0022200194,1610612764,Wizards,WAS,Washington,240.000000:00,0.529,0.244,0.148,0.167,0.443,0.104,0.164,0.333
0022200194,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.443,0.104,0.164,0.233,0.529,0.244,0.148,0.241
0022200196,1610612743,Nuggets,DEN,Denver,240.000000:00,0.681,0.263,0.16,0.143,0.531,0.259,0.188,0.238
0022200196,1610612741,Bulls,CHI,Chicago,240.000000:00,0.531,0.259,0.188,0.19,0.681,0.263,0.16,0.143
0022200195,1610612762,Jazz,UTA,Utah,240.000000:00,0.452,0.245,0.173,0.29,0.506,0.313,0.122,0.239
0022200195,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.506,0.313,0.122,0.174,0.452,0.245,0.173,0.452
0022200193,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.634,0.415,0.131,0.282,0.545,0.438,0.1,0.309
0022200193,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.545,0.438,0.1,0.291,0.634,0.415,0.131,0.282
0022200192,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.722,0.227,0.17,0.118,0.546,0.34,0.117,0.314
0022200192,1610612752,Knicks,NYK,New York,240.000000:00,0.546,0.34,0.117,0.255,0.722,0.227,0.17,0.265
0022200191,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.535,0.36,0.12,0.261,0.582,0.228,0.253,0.31
0022200191,1610612745,Rockets,HOU,Houston,240.000000:00,0.582,0.228,0.253,0.238,0.535,0.36,0.12,0.283
0022200188,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.6,0.388,0.116,0.053,0.483,0.303,0.176,0.385
0022200188,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.483,0.303,0.176,0.231,0.6,0.388,0.116,0.158
0022200187,1610612761,Raptors,TOR,Toronto,240.000000:00,0.431,0.309,0.117,0.267,0.616,0.28,0.206,0.349
0022200187,1610612754,Pacers,IND,Indiana,240.000000:00,0.616,0.28,0.206,0.256,0.431,0.309,0.117,0.3
0022200185,1610612764,Wizards,WAS,Washington,240.000000:00,0.591,0.227,0.09,0.133,0.543,0.117,0.116,0.216
0022200185,1610612762,Jazz,UTA,Utah,240.000000:00,0.543,0.117,0.116,0.137,0.591,0.227,0.09,0.156
0022200186,1610612765,Pistons,DET,Detroit,240.000000:00,0.506,0.236,0.138,0.212,0.527,0.264,0.07,0.222
0022200186,1610612738,Celtics,BOS,Boston,240.000000:00,0.527,0.264,0.07,0.167,0.506,0.236,0.138,0.288
0022200190,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.531,0.438,0.126,0.25,0.593,0.321,0.114,0.227
0022200190,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.593,0.321,0.114,0.159,0.531,0.438,0.126,0.292
0022200184,1610612746,Clippers,LAC,LA,240.000000:00,0.465,0.235,0.177,0.189,0.578,0.253,0.131,0.174
0022200184,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.578,0.253,0.131,0.13,0.465,0.235,0.177,0.283
0022200189,1610612748,Heat,MIA,Miami,240.000000:00,0.613,0.226,0.114,0.196,0.561,0.178,0.114,0.152
0022200189,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.561,0.178,0.114,0.087,0.613,0.226,0.114,0.261
0022200181,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.532,0.278,0.155,0.159,0.54,0.307,0.142,0.408
0022200181,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.54,0.307,0.142,0.306,0.532,0.278,0.155,0.227
0022200183,1610612758,Kings,SAC,Sacramento,240.000000:00,0.586,0.241,0.148,0.238,0.534,0.295,0.141,0.354
0022200183,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.534,0.295,0.141,0.292,0.586,0.241,0.148,0.31
0022200179,1610612761,Raptors,TOR,Toronto,240.000000:00,0.494,0.409,0.151,0.269,0.64,0.183,0.182,0.409
0022200179,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.64,0.183,0.182,0.341,0.494,0.409,0.151,0.346
0022200177,1610612756,Suns,PHX,Phoenix,240.000000:00,0.468,0.095,0.111,0.19,0.616,0.183,0.159,0.275
0022200177,1610612753,Magic,ORL,Orlando,240.000000:00,0.616,0.183,0.159,0.225,0.468,0.095,0.111,0.293
0022200178,1610612752,Knicks,NYK,New York,240.000000:00,0.5,0.309,0.108,0.296,0.506,0.513,0.148,0.319
0022200178,1610612765,Pistons,DET,Detroit,240.000000:00,0.506,0.513,0.148,0.255,0.5,0.309,0.108,0.37
0022200176,1610612743,Nuggets,DEN,Denver,240.000000:00,0.522,0.217,0.063,0.208,0.644,0.222,0.073,0.293
0022200176,1610612738,Celtics,BOS,Boston,240.000000:00,0.644,0.222,0.073,0.244,0.522,0.217,0.063,0.283
0022200180,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.576,0.176,0.187,0.209,0.388,0.235,0.163,0.394
0022200180,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.388,0.235,0.163,0.296,0.576,0.176,0.187,0.326
0022200182,1610612744,Warriors,GSW,Golden State,240.000000:00,0.579,0.171,0.158,0.186,0.446,0.283,0.127,0.298
0022200182,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.446,0.283,0.127,0.246,0.579,0.171,0.158,0.186
0022200172,1610612764,Wizards,WAS,Washington,240.000000:00,0.56,0.238,0.167,0.182,0.535,0.244,0.128,0.185
0022200172,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.535,0.244,0.128,0.13,0.56,0.238,0.167,0.205
0022200173,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.422,0.361,0.163,0.167,0.477,0.261,0.171,0.24
0022200173,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.477,0.261,0.171,0.22,0.422,0.361,0.163,0.167
0022200175,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.506,0.306,0.095,0.22,0.481,0.304,0.174,0.265
0022200175,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.481,0.304,0.174,0.184,0.506,0.306,0.095,0.26
0022200174,1610612748,Heat,MIA,Miami,265.000000:00,0.489,0.4,0.101,0.145,0.568,0.227,0.191,0.286
0022200174,1610612766,Hornets,CHA,Charlotte,265.000000:00,0.568,0.227,0.191,0.163,0.489,0.4,0.101,0.182
0022200159,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.607,0.333,0.188,0.2,0.429,0.264,0.119,0.367
0022200159,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.429,0.264,0.119,0.333,0.607,0.333,0.188,0.325
0022200168,1610612760,Thunder,OKC,Oklahoma City,290.000000:00,0.532,0.171,0.112,0.25,0.552,0.208,0.14,0.281
0022200168,1610612749,Bucks,MIL,Milwaukee,290.000000:00,0.552,0.208,0.14,0.193,0.532,0.171,0.112,0.297
0022200162,1610612762,Jazz,UTA,Utah,240.000000:00,0.559,0.255,0.124,0.241,0.505,0.101,0.102,0.356
0022200162,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.505,0.101,0.102,0.288,0.559,0.255,0.124,0.296
0022200164,1610612752,Knicks,NYK,New York,240.000000:00,0.391,0.299,0.146,0.175,0.563,0.23,0.15,0.245
0022200164,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.563,0.23,0.15,0.224,0.391,0.299,0.146,0.222
0022200161,1610612753,Magic,ORL,Orlando,240.000000:00,0.548,0.288,0.195,0.1,0.441,0.224,0.063,0.123
0022200161,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.441,0.224,0.063,0.07,0.548,0.288,0.195,0.25
0022200169,1610612759,Spurs,SAS,San Antonio,265.000000:00,0.541,0.235,0.112,0.241,0.582,0.133,0.189,0.417
0022200169,1610612763,Grizzlies,MEM,Memphis,265.000000:00,0.582,0.133,0.189,0.375,0.541,0.235,0.112,0.333
0022200167,1610612756,Suns,PHX,Phoenix,240.000000:00,0.567,0.206,0.103,0.2,0.583,0.41,0.184,0.2
0022200167,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.583,0.41,0.184,0.2,0.567,0.206,0.103,0.3
0022200160,1610612754,Pacers,IND,Indiana,240.000000:00,0.542,0.198,0.162,0.208,0.557,0.295,0.199,0.277
0022200160,1610612743,Nuggets,DEN,Denver,240.000000:00,0.557,0.295,0.199,0.234,0.542,0.198,0.162,0.264
0022200163,1610612765,Pistons,DET,Detroit,240.000000:00,0.455,0.449,0.098,0.273,0.636,0.239,0.127,0.209
0022200163,1610612738,Celtics,BOS,Boston,240.000000:00,0.636,0.239,0.127,0.186,0.455,0.449,0.098,0.327
0022200171,1610612758,Kings,SAC,Sacramento,240.000000:00,0.638,0.461,0.091,0.054,0.599,0.233,0.179,0.415
0022200171,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.599,0.233,0.179,0.293,0.638,0.461,0.091,0.135
0022200166,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.518,0.429,0.156,0.283,0.546,0.207,0.144,0.159
0022200166,1610612741,Bulls,CHI,Chicago,240.000000:00,0.546,0.207,0.144,0.136,0.518,0.429,0.156,0.348
0022200170,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.511,0.193,0.155,0.16,0.58,0.321,0.148,0.186
0022200170,1610612746,Clippers,LAC,LA,240.000000:00,0.58,0.321,0.148,0.14,0.511,0.193,0.155,0.24
0022200165,1610612761,Raptors,TOR,Toronto,240.000000:00,0.485,0.196,0.128,0.349,0.494,0.369,0.164,0.367
0022200165,1610612745,Rockets,HOU,Houston,240.000000:00,0.494,0.369,0.164,0.327,0.485,0.196,0.128,0.46
0022200150,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.639,0.292,0.197,0.114,0.56,0.179,0.123,0.196
0022200150,1610612748,Heat,MIA,Miami,240.000000:00,0.56,0.179,0.123,0.109,0.639,0.292,0.197,0.143
0022200144,1610612764,Wizards,WAS,Washington,240.000000:00,0.556,0.375,0.153,0.238,0.441,0.158,0.108,0.361
0022200144,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.441,0.158,0.108,0.279,0.556,0.375,0.153,0.286
0022200151,1610612761,Raptors,TOR,Toronto,240.000000:00,0.476,0.259,0.143,0.098,0.581,0.275,0.214,0.263
0022200151,1610612741,Bulls,CHI,Chicago,240.000000:00,0.581,0.275,0.214,0.237,0.476,0.259,0.143,0.157
0022200149,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.489,0.184,0.178,0.118,0.52,0.172,0.113,0.321
