GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS
0022201221,1610612749,MIL,Milwaukee,1630699,MarJon Beauchamp,G,,30:14,10,2,2,0,0,0,2,4,1,0,1,0,0,0,0,0
0022201221,1610612749,MIL,Milwaukee,1628975,Jevon Carter,G,,19:50,6,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612749,MIL,Milwaukee,204060,Joe Ingles,,,18:23,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612749,MIL,Milwaukee,202083,Wesley Matthews,,,22:25,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612749,MIL,Milwaukee,203648,Thanasis Antetokounmpo,,,27:43,14,11,8,3,1,0,2,4,1,0,1,0,1,1,0,1
0022201221,1610612749,MIL,Milwaukee,201609,Goran Dragic,,,20:47,14,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0
0022201221,1610612749,MIL,Milwaukee,1629623,Lindell Wigginton,,,27:22,17,6,3,3,2,0,1,3,0,0,0,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,1630567,Scottie Barnes,F,,21:43,8,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,1630173,Precious Achiuwa,F,,28:25,14,7,4,3,4,0,0,0,0,1,1,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,1627751,Jakob Poeltl,C,,11:15,6,4,4,0,0,0,5,13,0,1,1,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,1629018,Gary Trent Jr.,G,,27:04,23,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,1630201,Malachi Flynn,G,,36:00,20,9,6,3,2,0,0,0,0,0,0,0,1,1,0,1
0022201221,1610612761,TOR,Toronto,1631132,Christian Koloko,,,24:42,7,7,4,3,2,0,4,9,0,1,1,0,1,1,0,1
0022201221,1610612761,TOR,Toronto,1628449,Chris Boucher,,,19:38,10,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,203115,Will Barton,,,14:05,12,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,1631199,Ron Harper Jr.,,,22:23,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,1630625,Dalano Banton,,,19:24,11,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
0022201221,1610612761,TOR,Toronto,1630580,Joe Wieskamp,,,15:21,0,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0
0022201217,1610612755,PHI,Philadelphia,1627863,Danuel House Jr.,F,,23:28,9,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0
0022201217,1610612755,PHI,Philadelphia,1629667,Jalen McDaniels,F,,17:56,8,4,2,2,1,0,0,0,0,0,0,0,1,1,0,1
0022201217,1610612755,PHI,Philadelphia,1630194,Paul Reed,C,,27:43,17,21,15,6,4,0,4,8,0,0,0,0,0,0,0,0
0022201217,1610612755,PHI,Philadelphia,1630531,Jaden Springer,G,,2:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022201217,1610612755,PHI,Philadelphia,1629003,Shake Milton,G,,36:16,20,2,1,1,3,0,0,0,0,0,0,1,0,1,1,1
0022201217,1610612755,PHI,Philadelphia,1630644,Mac McClung,,,33:15,20,4,2,2,3,1,0,0,0,0,0,1,1,2,1,2
0022201217,1610612755,PHI,Philadelphia,1629663,Louis King,,,28:48,20,2,2,0,1,0,1,2,1,0,1,0,0,0,0,0
0022201217,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,,,29:53,11,2,1,1,2,0,1,3,0,0,0,0,0,0,0,0
0022201217,1610612755,PHI,Philadelphia,203473,Dewayne Dedmon,,,19:07,14,4,2,2,1,0,3,9,1,1,2,0,2,2,1,2
0022201217,1610612755,PHI,Philadelphia,1626149,Montrezl Harrell,,,21:27,15,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
0022201217,1610612751,BKN,Brooklyn,1630560,Cam Thomas,F,,42:45,46,6,4,2,2,0,0,0,1,1,2,0,0,0,0,0
0022201217,1610612751,BKN,Brooklyn,1629139,Yuta Watanabe,F,,33:15,9,12,8,4,1,0,0,0,1,0,1,0,0,0,0,0
0022201217,1610612751,BKN,Brooklyn,1630549,Day'Ron Sharpe,C,,25:04,5,17,13,4,2,0,7,15,0,0,0,2,1,3,3,3
0022201217,1610612751,BKN,Brooklyn,1628969,Mikal Bridges,G,,0:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
