GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS
22200266,1610612761,Raptors,TOR,Toronto,240.000000:00,98,46,18,28,24,1,8,20,2,2,4,1,3,3,1,4
22200265,1610612764,Wizards,WAS,Washington,240.000000:00,105,57,31,26,10,0,7,16,4,2,6,1,1,2,1,2
22200265,1610612748,Heat,MIA,Miami,240.000000:00,113,48,25,23,9,1,8,19,3,1,4,0,10,9,5,10
22200270,1610612765,Pistons,DET,Detroit,240.000000:00,125,43,24,19,10,0,11,25,3,4,7,1,4,5,4,5
22200270,1610612762,Jazz,UTA,Utah,240.000000:00,116,46,40,6,14,0,11,30,1,2,3,1,3,4,1,4
22200261,1610612757,Trail Blazers,POR,Portland,240.000000:00,96,41,27,14,17,1,6,16,4,4,8,5,2,6,6,7
22200261,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,114,52,30,22,13,2,10,23,0,2,2,1,10,8,3,11
22200271,1610612746,Clippers,LAC,LA,240.000000:00,107,38,21,17,10,0,5,10,0,4,4,3,4,7,6,7
22200271,1610612744,Warriors,GSW,Golden State,240.000000:00,124,54,41,13,14,1,5,12,0,2,2,0,7,7,4,7
22200269,1610612740,Pelicans,NOP,New Orleans,240.000000:00,129,57,32,25,15,2,8,16,6,6,12,2,10,11,7,12
22200269,1610612759,Spurs,SAS,San Antonio,240.000000:00,110,43,32,11,15,0,12,27,5,4,9,0,4,3,3,4
22200264,1610612742,Mavericks,DAL,Dallas,240.000000:00,112,40,28,12,8,0,6,13,2,2,4,0,1,1,1,1
22200264,1610612738,Celtics,BOS,Boston,240.000000:00,125,42,22,20,7,1,13,33,0,1,1,0,5,5,1,5
22200267,1610612741,Bulls,CHI,Chicago,240.000000:00,118,48,30,18,12,2,14,32,0,6,6,1,9,9,4,10
22200267,1610612749,Bucks,MIL,Milwaukee,240.000000:00,113,40,26,14,11,0,8,18,4,1,5,3,3,5,2,6
22200268,1610612743,Nuggets,DEN,Denver,265.000000:00,131,54,35,19,14,0,4,10,6,1,7,2,0,2,2,2
22200268,1610612760,Thunder,OKC,Oklahoma City,265.000000:00,126,44,27,17,19,2,9,19,1,4,5,1,7,5,1,8
22200258,1610612765,Pistons,DET,Detroit,240.000000:00,110,50,34,16,15,0,9,20,4,3,7,0,3,3,2,3
22200258,1610612743,Nuggets,DEN,Denver,240.000000:00,108,43,31,12,20,2,8,17,6,3,9,3,1,4,4,4
22200257,1610612758,Kings,SAC,Sacramento,240.000000:00,113,49,34,15,10,1,10,24,4,4,8,1,11,10,6,12
22200257,1610612763,Grizzlies,MEM,Memphis,240.000000:00,109,48,31,17,24,0,6,12,3,0,3,1,3,3,2,4
22200259,1610612747,Lakers,LAL,Los Angeles,240.000000:00,105,60,40,20,16,0,4,8,4,3,7,0,10,10,7,10
22200259,1610612756,Suns,PHX,Phoenix,240.000000:00,115,38,30,8,19,0,17,35,3,1,4,1,6,7,2,7
22200256,1610612751,Nets,BKN,Brooklyn,240.000000:00,106,56,41,15,12,0,7,16,0,3,3,0,3,3,1,3
22200256,1610612755,76ers,PHI,Philadelphia,240.000000:00,115,41,28,13,16,0,13,32,5,1,6,1,9,8,5,10
22200252,1610612748,Heat,MIA,Miami,240.000000:00,101,43,20,23,19,2,9,23,2,2,4,1,5,6,3,6
22200252,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,105,57,32,25,15,0,6,14,2,4,6,0,0,0,0,0
22200251,1610612757,Trail Blazers,POR,Portland,240.000000:00,111,39,26,13,10,0,18,40,2,1,3,0,5,4,1,5
22200251,1610612749,Bucks,MIL,Milwaukee,240.000000:00,119,54,46,8,18,0,8,18,3,5,8,0,8,5,3,8
22200250,1610612738,Celtics,BOS,Boston,240.000000:00,107,56,39,17,13,1,11,28,1,1,2,1,12,13,3,13
22200250,1610612741,Bulls,CHI,Chicago,240.000000:00,121,52,17,35,20,0,14,36,0,3,3,3,7,10,4,10
22200255,1610612762,Jazz,UTA,Utah,240.000000:00,114,64,49,15,23,0,9,22,3,1,4,2,2,4,1,4
22200255,1610612746,Clippers,LAC,LA,240.000000:00,121,58,29,29,10,1,15,32,2,3,5,2,8,10,4,10
22200253,1610612744,Warriors,GSW,Golden State,240.000000:00,83,48,26,22,15,0,6,16,0,3,3,1,7,8,7,8
22200253,1610612740,Pelicans,NOP,New Orleans,240.000000:00,128,37,17,20,17,0,6,14,0,6,6,3,4,7,6,7
22200249,1610612753,Magic,ORL,Orlando,240.000000:00,102,44,17,27,19,2,9,20,0,3,3,1,10,11,5,11
22200249,1610612754,Pacers,IND,Indiana,240.000000:00,123,53,32,21,12,1,6,13,5,5,10,1,7,8,4,8
22200254,1610612752,Knicks,NYK,New York,240.000000:00,129,44,34,10,11,1,9,21,2,5,7,1,8,6,2,9
22200254,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,119,54,32,22,16,2,7,15,2,2,4,2,9,8,2,11
22200242,1610612765,Pistons,DET,Detroit,240.000000:00,129,52,26,26,17,0,12,27,1,1,2,3,1,4,3,4
22200242,1610612758,Kings,SAC,Sacramento,240.000000:00,137,51,31,20,17,0,9,21,1,0,1,1,4,5,3,5
22200241,1610612766,Hornets,CHA,Charlotte,240.000000:00,102,45,23,22,9,2,11,22,0,2,2,0,0,0,0,0
22200241,1610612764,Wizards,WAS,Washington,240.000000:00,106,63,41,22,9,0,10,22,1,0,1,1,3,4,2,4
22200240,1610612752,Knicks,NYK,New York,240.000000:00,95,60,36,24,9,0,9,18,2,2,4,1,7,8,5,8
22200240,1610612756,Suns,PHX,Phoenix,240.000000:00,116,44,30,14,14,0,7,15,2,2,4,5,8,13,8,13
22200243,1610612763,Grizzlies,MEM,Memphis,240.000000:00,115,54,29,25,21,0,2,4,0,2,2,1,1,2,1,2
22200243,1610612751,Nets,BKN,Brooklyn,240.000000:00,127,58,28,30,12,0,6,13,0,3,3,2,8,10,6,10
22200247,1610612759,Spurs,SAS,San Antonio,240.000000:00,92,57,34,23,21,2,10,21,1,0,1,1,3,4,2,4
22200247,1610612747,Lakers,LAL,Los Angeles,240.000000:00,123,70,48,22,17,1,5,12,4,1,5,1,6,6,6,7
22200246,1610612743,Nuggets,DEN,Denver,240.000000:00,98,30,15,15,12,0,7,14,2,4,6,0,3,3,3,3
22200246,1610612742,Mavericks,DAL,Dallas,240.000000:00,97,41,25,16,12,0,8,18,1,1,2,1,0,1,1,1
22200244,1610612748,Heat,MIA,Miami,240.000000:00,87,23,14,9,14,0,6,15,4,1,5,0,4,4,1,4
22200244,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,113,37,22,15,13,0,5,10,3,1,4,2,3,5,3,5
22200245,1610612744,Warriors,GSW,Golden State,240.000000:00,127,59,31,28,17,0,12,35,3,2,5,1,9,9,2,10
22200245,1610612745,Rockets,HOU,Houston,240.000000:00,120,37,14,23,17,0,6,15,4,2,6,3,4,7,6,7
22200237,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,112,36,14,22,14,1,12,28,2,1,3,0,4,4,2,4
22200237,1610612755,76ers,PHI,Philadelphia,240.000000:00,109,41,17,24,10,1,10,24,3,0,3,0,5,5,1,5
22200235,1610612761,Raptors,TOR,Toronto,265.000000:00,122,41,26,15,25,1,7,16,4,3,7,1,5,6,4,6
22200235,1610612737,Hawks,ATL,Atlanta,265.000000:00,124,62,39,23,16,0,5,11,3,2,5,0,6,4,3,6
22200236,1610612753,Magic,ORL,Orlando,240.000000:00,113,62,30,32,14,1,12,30,1,3,4,0,6,3,2,6
22200236,1610612754,Pacers,IND,Indiana,240.000000:00,114,66,41,25,10,0,7,17,3,3,6,2,6,8,2,8
22200239,1610612759,Spurs,SAS,San Antonio,240.000000:00,97,49,23,26,15,1,8,17,3,1,4,1,4,4,3,5
22200239,1610612746,Clippers,LAC,LA,240.000000:00,119,46,31,15,10,0,6,14,3,4,7,0,4,2,0,4
22200238,1610612762,Jazz,UTA,Utah,240.000000:00,118,41,23,18,16,0,9,20,1,3,4,0,5,5,2,5
22200238,1610612757,Trail Blazers,POR,Portland,240.000000:00,113,58,35,23,18,0,9,23,2,1,3,0,3,3,1,3
22200229,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,110,50,28,22,7,0,5,12,2,5,7,0,0,0,0,0
22200229,1610612763,Grizzlies,MEM,Memphis,240.000000:00,121,49,36,13,12,0,8,17,1,1,2,3,2,5,5,5
22200228,1610612754,Pacers,IND,Indiana,240.000000:00,99,45,32,13,16,1,3,7,3,3,6,0,4,2,2,4
22200228,1610612745,Rockets,HOU,Houston,240.000000:00,91,38,17,21,9,1,2,4,2,1,3,1,7,8,4,8
22200231,1610612738,Celtics,BOS,Boston,240.000000:00,117,49,32,17,12,0,6,15,2,0,2,0,4,4,2,4
22200231,1610612740,Pelicans,NOP,New Orleans,240.000000:00,109,49,24,25,18,0,7,16,2,2,4,0,6,5,1,6
22200230,1610612743,Nuggets,DEN,Denver,240.000000:00,99,36,16,20,14,1,4,9,1,2,3,0,1,1,1,1
22200230,1610612742,Mavericks,DAL,Dallas,240.000000:00,127,43,29,14,10,0,5,10,2,1,3,1,5,6,5,6
22200234,1610612765,Pistons,DET,Detroit,240.000000:00,121,35,25,10,20,1,12,27,2,4,6,1,1,2,2,2
22200234,1610612747,Lakers,LAL,Los Angeles,240.000000:00,128,45,32,13,11,1,7,14,0,2,2,0,4,4,3,4
22200233,1610612752,Knicks,NYK,New York,240.000000:00,101,43,26,17,10,0,4,9,3,1,4,2,1,3,3,3
22200233,1610612744,Warriors,GSW,Golden State,240.000000:00,111,51,29,22,11,0,5,12,1,0,1,1,6,6,4,7
22200227,1610612753,Magic,ORL,Orlando,240.000000:00,108,51,39,12,13,0,9,22,3,1,4,0,2,1,1,2
22200227,1610612741,Bulls,CHI,Chicago,240.000000:00,107,50,28,22,12,1,8,16,2,3,5,0,7,6,5,7
22200225,1610612766,Hornets,CHA,Charlotte,290.000000:00,122,39,27,12,15,1,14,33,6,4,10,3,2,5,5,5
22200225,1610612739,Cavaliers,CLE,Cleveland,290.000000:00,132,69,44,25,11,0,15,33,4,6,10,1,5,5,5,6
22200226,1610612749,Bucks,MIL,Milwaukee,240.000000:00,102,39,33,6,12,0,6,13,3,2,5,0,1,1,0,1
22200226,1610612755,76ers,PHI,Philadelphia,240.000000:00,110,49,30,19,11,0,12,28,4,0,4,2,10,10,4,12
22200224,1610612748,Heat,MIA,Miami,265.000000:00,106,45,25,20,8,2,9,22,5,2,7,1,4,4,2,5
22200224,1610612764,Wizards,WAS,Washington,265.000000:00,107,67,33,34,11,0,7,18,5,5,10,1,11,9,4,12
22200232,1610612756,Suns,PHX,Phoenix,240.000000:00,133,47,31,16,15,0,11,24,0,4,4,2,2,4,4,4
22200232,1610612762,Jazz,UTA,Utah,240.000000:00,134,42,27,15,13,0,10,26,2,2,4,1,0,1,1,1
22200223,1610612765,Pistons,DET,Detroit,240.000000:00,91,54,34,20,16,0,8,18,4,2,6,2,3,5,5,5
22200223,1610612746,Clippers,LAC,LA,240.000000:00,96,49,37,12,10,0,13,31,1,0,1,2,6,8,7,8
22200222,1610612759,Spurs,SAS,San Antonio,240.000000:00,112,43,33,10,21,1,12,27,2,2,4,2,6,8,3,8
22200222,1610612758,Kings,SAC,Sacramento,240.000000:00,130,45,30,15,13,1,11,24,3,3,6,0,4,4,1,4
22200221,1610612751,Nets,BKN,Brooklyn,240.000000:00,109,64,41,23,14,0,7,16,4,0,4,0,7,3,1,7
22200221,1610612757,Trail Blazers,POR,Portland,240.000000:00,107,43,26,17,15,0,6,16,8,1,9,2,4,2,2,6
22200217,1610612741,Bulls,CHI,Chicago,240.000000:00,110,49,27,22,16,0,14,29,2,1,3,0,3,3,2,3
22200217,1610612740,Pelicans,NOP,New Orleans,240.000000:00,124,51,28,23,14,1,14,34,0,2,2,1,2,3,2,3
22200212,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,126,61,36,25,22,0,14,32,0,2,2,3,7,8,5,10
22200212,1610612753,Magic,ORL,Orlando,240.000000:00,108,53,24,29,11,0,15,35,1,2,3,2,6,8,4,8
22200215,1610612748,Heat,MIA,Miami,240.000000:00,104,43,29,14,14,2,10,25,2,1,3,0,2,2,0,2
22200215,1610612761,Raptors,TOR,Toronto,240.000000:00,112,30,12,18,11,0,11,25,2,0,2,6,0,5,2,6
22200214,1610612738,Celtics,BOS,Boston,240.000000:00,126,51,38,13,14,1,17,42,0,3,3,0,14,13,4,14
22200214,1610612737,Hawks,ATL,Atlanta,240.000000:00,101,49,22,27,11,1,14,30,3,2,5,1,4,4,3,5
22200219,1610612752,Knicks,NYK,New York,240.000000:00,106,60,33,27,10,0,7,15,2,3,5,0,4,4,2,4
22200219,1610612743,Nuggets,DEN,Denver,240.000000:00,103,53,27,26,10,0,6,15,1,0,1,1,2,3,1,3
22200216,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,98,48,27,21,8,0,12,31,2,2,4,0,6,6,3,6
22200216,1610612749,Bucks,MIL,Milwaukee,240.000000:00,113,58,40,18,10,0,7,17,0,3,3,0,4,4,1,4
22200213,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,121,59,39,20,17,2,9,19,5,3,8,0,3,2,1,3
22200213,1610612764,Wizards,WAS,Washington,240.000000:00,120,47,35,12,12,1,7,15,5,2,7,1,3,3,2,4
22200220,1610612744,Warriors,GSW,Golden State,240.000000:00,119,52,24,28,9,0,15,38,0,3,3,0,8,6,0,8
22200220,1610612756,Suns,PHX,Phoenix,240.000000:00,130,43,22,21,11,1,6,13,2,1,3,1,4,4,2,5
22200211,1610612754,Pacers,IND,Indiana,240.000000:00,125,40,28,12,15,0,11,22,1,3,4,1,2,3,2,3
22200211,1610612766,Hornets,CHA,Charlotte,240.000000:00,113,24,16,8,13,0,5,13,1,3,4,0,4,2,0,4
22200210,1610612751,Nets,BKN,Brooklyn,240.000000:00,121,34,19,15,12,0,10,22,1,4,5,0,8,5,1,8
22200210,1610612758,Kings,SAC,Sacramento,240.000000:00,153,48,29,19,11,0,8,20,4,3,7,2,2,4,2,4
22200207,1610612746,Clippers,LAC,LA,240.000000:00,101,43,21,22,11,0,6,12,4,2,6,0,4,4,1,4
22200207,1610612742,Mavericks,DAL,Dallas,240.000000:00,103,50,32,18,16,0,6,14,1,0,1,0,6,4,0,6
22200208,1610612752,Knicks,NYK,New York,240.000000:00,118,47,20,27,10,1,8,18,4,4,8,1,7,7,5,8
22200208,1610612762,Jazz,UTA,Utah,240.000000:00,111,59,41,18,12,1,4,12,3,3,6,0,3,3,1,3
22200209,1610612759,Spurs,SAS,San Antonio,240.000000:00,110,42,25,17,27,0,2,6,2,2,4,1,6,7,3,7
22200209,1610612757,Trail Blazers,POR,Portland,240.000000:00,117,43,26,17,14,0,2,5,4,2,6,0,3,3,1,3
22200206,1610612763,Grizzlies,MEM,Memphis,240.000000:00,102,50,34,16,9,0,8,19,3,1,4,4,4,8,5,8
22200206,1610612740,Pelicans,NOP,New Orleans,240.000000:00,113,55,33,22,13,0,15,39,2,4,6,3,17,19,9,20
22200205,1610612759,Spurs,SAS,San Antonio,240.000000:00,95,33,15,18,9,0,8,19,2,1,3,3,1,4,3,4
22200205,1610612744,Warriors,GSW,Golden State,240.000000:00,132,61,37,24,20,0,10,27,0,3,3,1,1,2,1,2
22200200,1610612766,Hornets,CHA,Charlotte,240.000000:00,112,47,28,19,24,0,10,24,3,3,6,2,2,4,4,4
22200200,1610612753,Magic,ORL,Orlando,240.000000:00,105,54,28,26,20,0,12,28,5,0,5,5,6,11,7,11
22200199,1610612761,Raptors,TOR,Toronto,240.000000:00,115,47,33,14,20,1,5,13,5,4,9,0,7,6,1,7
22200199,1610612765,Pistons,DET,Detroit,240.000000:00,111,55,38,17,16,1,2,4,4,3,7,0,13,8,5,13
22200202,1610612756,Suns,PHX,Phoenix,240.000000:00,112,47,26,21,10,0,15,35,3,2,5,1,2,3,1,3
22200202,1610612748,Heat,MIA,Miami,240.000000:00,113,58,32,26,11,1,10,22,2,0,2,1,6,5,1,7
22200203,1610612746,Clippers,LAC,LA,240.000000:00,122,58,36,22,17,0,13,27,1,3,4,1,1,2,1,2
22200203,1610612745,Rockets,HOU,Houston,240.000000:00,106,44,21,23,21,0,7,17,4,3,7,2,0,2,0,2
22200204,1610612737,Hawks,ATL,Atlanta,240.000000:00,121,48,31,17,7,2,13,28,1,3,4,0,5,5,1,5
22200204,1610612749,Bucks,MIL,Milwaukee,240.000000:00,106,47,38,9,2,0,7,14,1,1,2,0,4,4,2,4
22200201,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,122,50,31,19,19,2,12,26,2,2,4,0,6,6,1,6
22200201,1610612738,Celtics,BOS,Boston,240.000000:00,126,52,33,19,25,0,9,19,2,2,4,1,12,13,4,13
22200196,1610612743,Nuggets,DEN,Denver,240.000000:00,126,40,31,9,9,0,15,32,0,1,1,1,1,2,0,2
22200196,1610612741,Bulls,CHI,Chicago,240.000000:00,103,39,24,15,11,0,8,17,4,3,7,1,2,3,1,3
22200195,1610612762,Jazz,UTA,Utah,240.000000:00,98,37,32,5,11,1,7,16,6,0,6,0,1,1,1,1
22200195,1610612755,76ers,PHI,Philadelphia,240.000000:00,105,49,27,22,19,0,7,14,4,2,6,0,10,9,1,10
22200197,1610612744,Warriors,GSW,Golden State,240.000000:00,115,62,38,24,15,1,7,17,3,3,6,1,3,4,2,4
22200197,1610612758,Kings,SAC,Sacramento,240.000000:00,122,52,24,28,17,0,8,21,2,5,7,1,3,4,4,4
22200194,1610612763,Grizzlies,MEM,Memphis,240.000000:00,92,45,25,20,11,1,14,28,1,2,3,1,0,1,1,1
22200194,1610612764,Wizards,WAS,Washington,240.000000:00,102,52,40,12,21,0,9,21,1,4,5,1,2,3,2,3
22200198,1610612751,Nets,BKN,Brooklyn,240.000000:00,103,58,39,19,10,0,5,10,0,1,1,1,6,7,2,7
22200198,1610612747,Lakers,LAL,Los Angeles,240.000000:00,116,43,31,12,8,1,3,6,1,0,1,3,1,4,4,4
22200192,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,145,43,29,14,17,1,13,29,1,0,1,0,4,4,1,4
22200192,1610612752,Knicks,NYK,New York,240.000000:00,135,41,25,16,15,0,12,26,4,1,5,3,2,4,4,5
22200193,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,129,48,35,13,10,0,13,31,2,1,3,0,3,3,0,3
22200193,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,124,45,30,15,11,1,14,36,3,1,4,0,4,4,2,4
22200184,1610612751,Nets,BKN,Brooklyn,240.000000:00,110,47,34,13,22,0,10,25,1,3,4,0,6,5,3,6
22200184,1610612746,Clippers,LAC,LA,240.000000:00,95,37,23,14,19,0,10,23,3,1,4,3,7,10,6,10
22200191,1610612745,Rockets,HOU,Houston,240.000000:00,106,34,25,9,19,2,10,22,3,0,3,0,2,2,0,2
22200191,1610612740,Pelicans,NOP,New Orleans,240.000000:00,119,40,17,23,23,0,4,9,3,4,7,1,9,8,4,10
22200190,1610612757,Trail Blazers,POR,Portland,240.000000:00,112,39,17,22,7,0,10,22,4,3,7,0,5,3,3,5
22200190,1610612742,Mavericks,DAL,Dallas,240.000000:00,117,47,31,16,9,0,5,11,0,6,6,1,6,6,3,7
22200188,1610612737,Hawks,ATL,Atlanta,240.000000:00,109,32,23,9,8,1,8,18,3,0,3,1,1,2,1,2
22200188,1610612755,76ers,PHI,Philadelphia,240.000000:00,121,44,33,11,11,1,13,29,1,2,3,0,3,3,2,3
22200189,1610612766,Hornets,CHA,Charlotte,240.000000:00,115,37,21,16,8,0,15,33,1,1,2,1,1,2,1,2
22200189,1610612748,Heat,MIA,Miami,240.000000:00,132,38,21,17,11,1,9,22,1,1,2,0,5,5,2,5
22200185,1610612762,Jazz,UTA,Utah,240.000000:00,112,46,29,17,12,2,10,22,0,0,0,0,5,5,2,5
22200185,1610612764,Wizards,WAS,Washington,240.000000:00,121,53,31,22,12,0,5,12,1,6,7,0,7,6,1,7
22200187,1610612761,Raptors,TOR,Toronto,240.000000:00,104,41,22,19,13,2,6,12,3,1,4,0,3,3,2,3
22200187,1610612754,Pacers,IND,Indiana,240.000000:00,118,52,30,22,10,0,5,12,2,5,7,1,8,6,2,9
22200186,1610612738,Celtics,BOS,Boston,240.000000:00,117,48,32,16,10,2,7,16,3,3,6,0,6,6,3,6
22200186,1610612765,Pistons,DET,Detroit,240.000000:00,108,52,22,30,9,0,10,23,2,2,4,0,4,4,2,4
22200181,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,103,41,24,17,14,0,11,24,0,2,2,3,7,10,7,10
22200181,1610612763,Grizzlies,MEM,Memphis,240.000000:00,114,40,24,16,9,0,17,39,2,3,5,1,5,6,3,6
22200178,1610612765,Pistons,DET,Detroit,240.000000:00,112,56,32,24,13,0,8,17,4,2,6,0,5,5,2,5
22200178,1610612752,Knicks,NYK,New York,240.000000:00,121,43,24,19,15,1,7,16,5,3,8,1,11,8,4,12
22200179,1610612761,Raptors,TOR,Toronto,240.000000:00,113,47,29,18,19,0,8,19,2,1,3,2,3,5,3,5
22200179,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,132,59,37,22,15,1,3,6,8,2,10,1,8,6,2,9
22200176,1610612743,Nuggets,DEN,Denver,240.000000:00,112,39,22,17,6,1,6,14,1,1,2,1,2,3,1,3
22200176,1610612738,Celtics,BOS,Boston,240.000000:00,131,60,40,20,10,0,16,37,3,1,4,2,10,10,6,12
22200180,1610612749,Bucks,MIL,Milwaukee,240.000000:00,93,42,28,14,9,0,6,13,6,3,9,2,5,6,4,7
22200180,1610612759,Spurs,SAS,San Antonio,240.000000:00,111,45,33,12,12,0,12,28,1,1,2,2,13,13,6,15
22200183,1610612758,Kings,SAC,Sacramento,240.000000:00,120,60,40,20,12,0,13,30,0,3,3,1,2,3,2,3
22200183,1610612747,Lakers,LAL,Los Angeles,240.000000:00,114,54,30,24,17,0,8,17,2,0,2,1,2,3,2,3
22200182,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,101,35,18,17,8,0,5,11,3,2,5,2,4,6,1,6
22200182,1610612744,Warriors,GSW,Golden State,240.000000:00,106,53,35,18,20,0,10,26,3,1,4,0,16,14,8,16
22200177,1610612756,Suns,PHX,Phoenix,240.000000:00,97,43,21,22,19,0,10,26,2,3,5,1,3,3,2,4
22200177,1610612753,Magic,ORL,Orlando,240.000000:00,114,54,26,28,5,0,13,28,1,2,3,1,4,5,2,5
22200175,1610612757,Trail Blazers,POR,Portland,240.000000:00,106,32,26,6,5,2,2,6,3,1,4,0,1,1,0,1
22200175,1610612740,Pelicans,NOP,New Orleans,240.000000:00,95,37,28,9,10,1,6,13,2,2,4,1,3,4,3,4
22200174,1610612766,Hornets,CHA,Charlotte,265.000000:00,112,59,37,22,18,0,10,23,1,2,3,1,3,4,2,4
22200174,1610612748,Heat,MIA,Miami,265.000000:00,117,61,30,31,18,2,4,9,4,3,7,1,7,8,3,8
22200172,1610612742,Mavericks,DAL,Dallas,240.000000:00,105,37,24,13,11,1,7,19,3,3,6,2,3,4,0,5
22200172,1610612764,Wizards,WAS,Washington,240.000000:00,113,43,16,27,10,0,8,18,3,0,3,0,7,6,1,7
22200173,1610612755,76ers,PHI,Philadelphia,240.000000:00,95,45,29,16,12,1,5,13,2,4,6,0,7,7,2,7
22200173,1610612737,Hawks,ATL,Atlanta,240.000000:00,104,44,26,18,13,2,10,21,3,2,5,1,8,6,2,9
22200170,1610612747,Lakers,LAL,Los Angeles,240.000000:00,101,47,27,20,23,0,7,17,1,3,4,2,1,3,0,3
22200170,1610612746,Clippers,LAC,LA,240.000000:00,114,53,33,20,9,0,11,24,1,1,2,3,3,6,4,6
22200162,1610612762,Jazz,UTA,Utah,240.000000:00,125,39,28,11,14,0,10,25,0,1,1,0,2,2,0,2
22200162,1610612737,Hawks,ATL,Atlanta,240.000000:00,119,55,31,24,8,2,17,35,3,1,4,1,6,7,3,7
22200161,1610612742,Mavericks,DAL,Dallas,240.000000:00,87,36,28,8,16,1,4,10,0,1,1,0,3,3,2,3
22200161,1610612753,Magic,ORL,Orlando,240.000000:00,94,46,21,25,6,0,8,18,0,0,0,0,8,8,5,8
22200159,1610612757,Trail Blazers,POR,Portland,240.000000:00,105,50,25,25,19,2,7,17,0,4,4,1,7,8,4,8
22200159,1610612766,Hornets,CHA,Charlotte,240.000000:00,95,31,18,13,21,0,6,14,3,1,4,5,1,5,4,6
22200166,1610612740,Pelicans,NOP,New Orleans,240.000000:00,115,37,27,10,16,0,5,10,4,1,5,2,5,7,5,7
22200166,1610612741,Bulls,CHI,Chicago,240.000000:00,111,45,38,7,16,1,9,18,1,2,3,1,3,4,4,4
22200163,1610612765,Pistons,DET,Detroit,240.000000:00,112,47,18,29,10,0,4,8,3,1,4,0,2,2,1,2
22200163,1610612738,Celtics,BOS,Boston,240.000000:00,128,48,33,15,6,1,12,28,4,1,5,0,8,4,2,8
22200171,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,120,45,23,22,11,1,11,25,2,1,3,0,4,4,2,4
22200171,1610612758,Kings,SAC,Sacramento,240.000000:00,127,47,32,15,16,0,6,14,1,4,5,1,2,3,3,3
22200164,1610612752,Knicks,NYK,New York,240.000000:00,85,48,36,12,13,1,6,13,3,1,4,2,2,3,0,4
22200164,1610612751,Nets,BKN,Brooklyn,240.000000:00,112,47,30,17,11,0,7,18,5,2,7,1,6,6,3,7
22200169,1610612763,Grizzlies,MEM,Memphis,265.000000:00,124,51,26,25,7,1,16,39,4,1,5,0,10,9,2,10
22200169,1610612759,Spurs,SAS,San Antonio,265.000000:00,122,47,36,11,23,0,11,24,3,4,7,1,3,4,2,4
22200168,1610612749,Bucks,MIL,Milwaukee,290.000000:00,136,68,41,27,13,0,13,29,0,2,2,3,8,11,2,11
22200168,1610612760,Thunder,OKC,Oklahoma City,290.000000:00,132,75,48,27,18,1,11,24,3,2,5,1,9,8,3,10
22200165,1610612745,Rockets,HOU,Houston,240.000000:00,109,68,41,27,14,2,5,10,0,3,3,0,6,6,5,6
22200165,1610612761,Raptors,TOR,Toronto,240.000000:00,116,50,29,21,16,0,12,30,3,4,7,0,5,5,1,5
22200167,1610612756,Suns,PHX,Phoenix,240.000000:00,129,32,20,12,13,0,14,31,2,3,5,0,3,3,1,3
22200167,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,117,45,31,14,10,0,8,21,2,0,2,0,3,3,1,3
22200160,1610612743,Nuggets,DEN,Denver,240.000000:00,122,51,32,19,14,0,6,15,5,6,11,1,3,3,2,4
22200160,1610612754,Pacers,IND,Indiana,240.000000:00,119,45,35,10,14,1,7,15,2,6,8,1,3,4,2,4
22200155,1610612751,Nets,BKN,Brooklyn,240.000000:00,94,49,26,23,17,0,5,10,5,3,8,3,12,14,7,15
22200155,1610612742,Mavericks,DAL,Dallas,240.000000:00,96,46,31,15,21,0,5,12,5,3,8,1,1,2,2,2
22200157,1610612747,Lakers,LAL,Los Angeles,240.000000:00,116,47,26,21,14,1,7,16,3,1,4,2,4,6,4,6
22200157,1610612762,Jazz,UTA,Utah,240.000000:00,139,40,31,9,19,0,15,36,2,1,3,1,1,2,1,2
22200144,1610612764,Wizards,WAS,Washington,240.000000:00,108,59,36,23,17,0,11,23,4,1,5,0,7,6,2,7
